0,6,0,2,0,114,5,7,0,112,48,3,0,117,0,4,1,0,113,0
0,71,0,22,0,23,0,25,0,24,0
0,92,0,93,0,86,0,87,0,90,0,89,0,91,0,88,0
0,61,64,63,66,0,65,0,62,0,67,0
0,101,0,99,0,94,0,100,0,96,0,95,0,98,0
0,109,102,38,35,0,111,0,110,0,107,0,33,0,32,104,36,0,31,0,103,0
0,17,15,18,0,20,16,21,0
0,85,0,77,0,83,0,79,0,80,0,82,0,84,0,81,0,78,0
0,30,26,76,0,72,0,70,0,27,0,75,0,29,0,74,0,69,0,28,0,73,0
0,47,0,44,0,53,0,50,0,52,0,116,43,45,0,49,0,46,0
0,60,0,54,0,59,0,56,0,55,0,58,0
0,10,0,13,0,14,0,8,0,11,12,0,9,0
0,40,41,108,106,0,39,0,37,105,34,0
