0,90,91,15,19,125,18,14,118,111,108,117,126,113,0
0,119,74,71,70,75,72,88,21,24,115,0
0,2,78,99,124,97,103,100,104,98,3,8,7,9,0
0,51,57,54,53,64,60,65,120,58,94,66,87,89,0
0,16,17,23,10,11,20,68,73,127,67,12,69,92,0
0,84,81,96,102,101,95,83,86,85,79,76,80,82,5,4,0
0,116,107,38,43,48,122,41,39,47,40,50,112,109,0
0,128,35,25,32,31,27,29,121,1,0
0,123,77,6,37,30,36,33,34,28,26,56,63,0
0,110,105,49,42,46,45,44,106,114,62,55,61,59,52,0
0,13,22,93,0
