0,17,18,15,0,14,0,16,0
0,8,0,9,0,10,0,11,0,12,0
0,28,0,31,0,30,0,32,0,29,0
0,13,0,22,0
0,19,0,20,0,21,0
0,1,0,2,0,3,0
0,23,0,24,0,25,0,26,0
0,4,0,5,0,6,0,7,0
