0,39,33,103,110,32,0,105,0,104,0,112,0,111,0,34,0
0,64,65,62,67,69,0,63,0,66,0,68,0
0,72,24,31,0,29,0,30,0,27,0,76,0,28,0
0,15,0,9,0,14,0,10,0,12,11,0,13,0
0,55,0,60,0,56,0,58,0,57,0
0,115,1,114,116,2,113,0,5,0,118,0,3,0,8,0,4,0,7,0
0,99,95,102,0,96,0,97,0,101,0,98,0
0,23,0,25,0,26,0
0,17,21,20,19,18,0,16,0,22,0
0,86,0,78,0,79,0,81,0,84,0,80,0,82,0,83,0,85,0
0,61,0,88,0,91,0,94,0,89,0,90,0,93,0,92,0,87,0
0,106,107,35,0,41,37,109,38,0,43,0,36,0,40,0,42,0
0,44,0,51,0,52,0,48,0,117,0,54,0,53,0,45,0,50,0,47,0
0,71,77,0,74,0,75,0,70,0
0,6,0,46,0,49,0
